id|glyph|ann
458.37|轒|轒[軶/䡝]兵車
459.1|分|賦也施也與也說文別也府文切六
459.2|饙|一蒸飯也
459.3|餴|上同
459.4|扮|[掘/握]也
459.5|𡊄|埽棄之也又方問切
459.6|𣯻|𣯻毭罽也
460.1|羣|羣隊也說文輩也亦作群渠云切五
460.2|帬|說文曰下裳也釋名曰帬羣也連接羣幅也
460.3|裠|上同亦作裙
460.4|宭|羣居也又音君
460.5|𤸷|[𤹝/痺]也
461.1|薰|香草韻略曰薫陸香出大秦國亦姓出何氏姓苑許云切十二
461.2|曛|日入也又黃昏時
461.3|勲|功勲也
461.4|勛|古文
461.5|熏|火氣盛皃
461.6|燻|上同
461.7|獯|北方胡名夏曰獯鬻周曰獫狁漢曰匈奴
461.8|纁|三染絳
461.9|醺|著酒
461.10|葷|臭菜
461.11|焄|禮曰焄蒿悽愴鄭𤣥云焄謂香臭也
461.12|臐|儀禮鄭𤣥注云羊曰臐豕曰膮皆香美之名膮呼堯切
462.1|君|白虎通曰君者羣也羣下之[-/所]歸心也荀卿子曰君者儀也民者影也儀正則影正君者盤也民者水也盤圎則水圎又君者民之源也源淸則流淸源濁則流濁舉云切八
462.2|軍|軍旅也周禮夏官司馬曰凡制軍萬有二千五百人爲軍王六軍大國三軍次國二軍小國一軍軍將皆命卿又漢複姓二氏禮記有將軍文子晉有太傅參軍襄城冠軍夷
462.3|皸|足拆
462.4|桾|桾櫏木也
462.5|䇹|竹名
462.6|莙|牛藻菜也
462.7|宭|羣居
462.8|鮶|蟲名水鮶如魚乗焉
463.1|芬|芬芳又姓戰國策晉有大夫芬質[府/撫]文切十三
463.2|紛|紛紜衆也亂也
463.3|𢁥|巾也亦作帉
463.4|𣬩|毛落
463.5|衯|說文曰長衣皃
463.6|𦐈|[翻/翷]𦐈飛皃
463.7|棻|說文云香木也
463.8|砏|砏汃水石
463.9|㞣|草木初生香分布也
463.10|氛|氛侵妖氣
463.11|雰|上同又霧氣也
463.12|𨷹|[𨷹/𩰟]𩰝𨷹之皃
463.13|錀|埤蒼云兔奄錀
464.1|欣|喜也亦州名本漢陽曲縣地隋置欣州因欣口爲名許斤切六
464.2|忻|上同
464.3|昕|日欲出也
464.4|訢|喜也
464.5|炘|熱皃
464.6|邤|邤鄰地名
465.1|殷|衆也正也大也中也說文从㐆殳作樂之盛稱殷亦姓武王剋紂子孫分散以殷爲氏出陳郡於斤切四
465.2|慇|慇懃
465.3|㶏|水名在潁川
465.4|溵|上同
466.1|勤|勞也盡也巨斤切八
466.2|芹|水菜食之宜丈夫吕氏春秋曰菜之美者雲夢之芹
466.3|懃|慇懃
466.4|慬|憂哀
466.5|懄|上同
466.6|瘽|病也
466.7|𥎊|矛柄古作矜
466.8|蘄|草也又巨希切
467.1|斤|十六兩也說文曰斫木也又虜複姓二氏後魏書去斤氏後改爲艾氏奇斤氏後改爲奇氏舉欣切四
467.2|筋|筋骨也說文曰肉之力也从力肉竹竹物之多筋者又姓出姓苑
467.3|䈥|俗
467.4|釿|說文云劑斷也本宜引切
468.1|䖐|虎聲語斤切十二
468.2|㹜|犬相吠也
468.3|圻|圻堮又岸也
468.4|垠|上同
468.5|齗|齒根肉也
468.6|齦|上同
468.7|䴦|獸似貉也
468.8|斦|二斤
468.9|𪛊|大篪
468.10|䓄|亭名在江夏郡
468.11|狺|犬爭
468.12|鄞|縣名在會稽郡
469.1|元|大也始也長也氣也又姓左傳衞大夫元咺又後魏孝文改拓拔爲元氏望在河南愚𡊮切二十二
469.2|原|廣平曰原亦州名漢髙平縣[-/後]魏爲鎭[州▼州字當刪▲]又改原州蓋取髙平曰原爲名又姓孔子弟子有原憲說文本作邍原即與[厵/𠫐]同
469.3|𨙅|周禮有邍師注云邍地之廣平者
469.4|源|水原曰源又姓禿髮傉[擅/檀]之子賀入後魏魏太武謂之曰與郷同源可爲源氏說文本作[厵/𠫐]篆文省作原後人加水[厵/𠫐]
469.5|厵|木名出豫章煎汁藏果及卵不壞
469.6|杬|木名出豫章煎汁藏果及卵不壞
469.7|嫄|姜嫄帝嚳元妃
469.8|沅|水名[在象郡鐔淫城西/在武陵郡鐔成西]亦云在◫片羊◫片可
469.9|騵|赤馬白腹
469.10|黿|似鼈而大紀年曰穆王[-/三]十七年起師至九江以黿爲梁
469.11|羱|羱羊角大者可爲器又五丸切
469.12|蚖|蠑蚖蜥蜴也一名守宫字林云在壁曰蝘蜓在洲曰蜥蜴
469.13|𧔞|晚蠶周禮[榮/禁]原蠶鄭注云原再也俗從䖵
469.14|芫|草名有毒可爲藥也
469.15|邧|地名
469.16|榞|實如甘蕉而皮可食
469.17|謜|徐語孟子云故謜謜而來
469.18|㹉|獸如牛也
469.19|䬧|䬧餌又五丸切
469.20|獂|豕屬又音桓
469.21|阮|五阮郡出史記又元逺切
469.22|蒝|莖葉布也
470.1|袁|姓出陳郡汝南彭城三望本自胡公之後雨元切十六
470.2|爰|於也行也爲也哀也引也亦姓出濮陽亦舜裔胡公之後𡊮或作爰
470.3|垣|垣墉也又姓漢西河太守洛陽垣恭也
470.4|𩫧|籀文
470.5|園|園圃亦姓
470.6|援|援引也又爲眷切
470.7|榬|絡絲籰
470.8|轅|車轅方言云轅楚衞謂之輈又姓左傳陳大夫轅濤塗之後又漢複姓有軒轅氏
470.9|鶢|鶢鶋海鳥
470.10|媛|[媈/嬋]媛枝相連引又爲眷切
470.11|洹|水名亦縣名在相州又音桓
470.12|溒|纂文云姓也玉篇云水流皃
470.13|𧻚|易田名也
470.14|蝯|蝯猴五百歳化爲玃爾雅曰猱蝯善援
470.15|猨|上同
470.16|猿|俗
471.1|煩|勞也說文曰熱頭痛也附𡊮切三十八
471.2|番|說文曰獸足謂之番經典作番又翻盤潘三音書亦音波
471.3|𨆌|足有文也說文同上
471.4|蹯|亦同上見左傳
471.5|繁|穊也多也
471.6|蘩|皤蒿
471.7|薠|似蘋而大
471.8|樊|樊籠亦姓周宣王封仲山甫於樊後因氏焉今在南陽
471.9|𢶃|𢶃捼也
471.10|繙|繙㠾亂取㠾於元切
471.11|燔|炙也
471.12|膰|祭餘熟肉
471.13|瀿|水名玉篇云水暴溢也
471.14|羳|羊黃腹也
471.15|䪤|百合蒜也
471.16|鷭|鷭[鵃/䳇]鳥
471.17|蟠|𧑓負又扶干切
471.18|蕃|茂也息也滋也又音藩
471.19|蠜|䘀螽
471.20|礬|礬石
471.21|𪖇|鼠名
471.22|𨟄|郷名在京兆杜陵
471.23|鐇|廣刃斧
471.24|璠|璠璵魯之寶玉
471.25|笲|竹器禮記云婦執笲
471.26|𥢌|稻也出齊人種術
471.27|㺕|犬鬬也
471.28|襎|襎裷幭也
471.29|袢|絺綌詩云是紲袢也
471.30|棥|藩屏
471.31|緐|馬飾名也
471.32|𥿋|上同
471.33|墦|冢也
471.34|𢐲|生養也
471.35|䮳|上同
471.36|旛|旐也
471.37|𧢜|䚔𧢜
471.38|藩|𧂇䒞葉如韭又音翻
472.1|飜|覆也飛也孚𡊮切十
472.2|翻|上同
472.3|旛|旌旐揔名
472.4|番|數也遞也又盤潘煩三音
472.5|幡|說文曰書兒拭觚布俗通爲幡
472.6|𤃳|大波
472.7|𤄜|米汁
472.8|轓|車大箱也
472.9|繙|繽繙風吹旗皃
472.10|反|斷獄平反又方晚切
473.1|暄|温也況𡊮切十九
473.2|煖|上同
473.3|喛|恐懼
473.4|萱|忘憂草說文又作藼蕿
473.5|䁔|大目
473.6|諼|詐也
473.7|塤|說文作壎樂器也以土爲之六孔釋名曰塤宣也聲濁喧然丗本曰暴辛公作塤
473.8|壎|上同
473.9|䳦|䳦[鴝/𪀽]鳥名
473.10|吅|喚聲又私全切
473.11|貆|獸名詩云有縣貆兮又丸歡二音
473.12|喧|大語也
473.13|諠|諠譁亦作喧讙
473.14|愋|恨也
473.15|讙|讙囂皃也
473.16|翧|飛來
473.17|䚭|揮角
473.18|䚙|角匕又許羈切
473.19|蝖|蠀螬
474.1|鴛|鴛鴦匹鳥於𡊮切十八
474.2|冤|屈也枉也曲也又冤句縣在曹州句音劬
474.3|㠾|[幡/繙]㠾
474.4|鵷|鵷鶵似鳳
474.5|𣹠|水名
474.6|惌|惌枉
474.7|䥉|鋤頭曲鐵
474.8|宛|屈草自覆又宛縣在南陽又音苑
474.9|蜿|蜿蜿龍狀也又音苑
474.10|𩝸|貪也
474.11|蒬|棘蒬草名
474.12|怨|怨讎又於願切
474.13|𡟰|𡟰𡟰美也
474.14|葾|敗也
474.15|䡝|兵車
474.16|䩩|量物之具又於阮切
474.17|裷|襎裷
474.18|眢|目空皃又一丸切
475.1|言|言語也字林云直言曰言荅難曰語釋名曰言宣也宣彼之意也又姓孔子弟子有言偃語軒切五
475.2|琂|石似玉
475.3|甗|無底甑也又語戰切
475.4|䇾|大簫
475.5|䓂|草名
476.1|攑|舉也丘言切二
476.2|䞿|走皃又虚言切
477.1|軒|軒車又姓軒轅之後漢有諫大夫軒和虚言切六
477.2|掀|以手髙舉
477.3|鶱|飛舉皃
477.4|䡣|[䡣/𨍓]車前輕也
477.5|蓒|蓒芋草名
477.6|䞿|走皃
478.1|𢳚|𢳚子摴蒱采名居言切十二
478.2|𣘖|上同
478.3|靬|乾革又驪靬縣在張掖又下憚切又口旦切
478.4|鞬|馬上盛弓矢器
478.5|𩎀|上同
478.6|㓺|以刀去牛勢或作犍
478.7|犍|犗牛名又犍爲郡
478.8|腱|筋也一曰筋頭
478.9|騝|驑馬黃脊曰騝
478.10|䭈|粥也亦作飦
478.11|𩱡|上同
478.12|𩱤|籀文
479.1|蔫|蔫[箊/菸]也謁言切二
479.2|焉|安也又不言也
480.1|蕃|蕃屏甫煩切六
480.2|藩|籬也亦藩屏也
480.3|轓|車箱又音幡
480.4|鱕|魚有橫骨在鼻前如斤斧
480.5|籓|大箕一曰蔽也
480.6|鐇|廣刃斧也
481.1|𥴤|筋鳴也巨言切二
481.2|赶|獸舉尾走
482.1|樠|松心又木名也武元切又莫昆切一
483.1|䰟|魂魄也白虎通曰魂者沄也猶沄沄行不休也魄者迫也猶迫迫然著於人也淮南子曰天氣爲䰟地氣爲魄又反魂樹名在西海中聚窟洲上花葉香聞數百里狀如楓香煎其汁可爲丸名曰震靈丸亦名反生香又名卻死香死屍在地聞氣乃活出十洲記戸昆切二十四
483.2|㮯|大木未剖
483.3|䮝|[䮝騱野馬/獸名]
483.4|𤟤|似犬人面見人則𥬇行疾如風
483.5|餛|餛飩
483.6|餫|上同
483.7|䴷|不破麥也
483.8|鼲|鼠名
483.9|楎|三爪犂曰楎[-/一曰]犂上曲木也
483.10|渾|渾濁益部𦒿舊傳曰漢武時洛下閎明曉天文於地中轉渾天定時節亦姓左傳鄭大夫渾罕又胡本切
483.11|沄|水流皃
483.12|忶|埤蒼云心悶也
483.13|𦸌|[𦸌/𦼍]蒲也。又胡官切。
483.14|俒|全也
483.15|㑮|女字又五昆切
483.16|䡣|還也車相避也
483.17|堚|里名在洛陽
483.18|𢣒|𢣒悶
483.19|𣝂|𣝂榾
483.20|㨡|㨡推
483.21|煇|赤色
483.22|顐|𩒱顐禿也
483.23|𧡡|𧡡視
483.24|琿|玉名
484.1|昆|兄也後也同也又姓夏諸侯昆吾之後戰國策有齊賢者昆辨古渾切二十
484.2|晜|上同
484.3|𥊽|上同說文云周人謂兄曰𥊽
484.4|菎|香草
484.5|㡓|褻衣說文𢃭也
484.6|褌|上同
484.7|崐|崐崘山名
484.8|琨|琨㻍玉名
484.9|鵾|鵾雞
484.10|鶤|上同
484.11|鯤|北溟大魚
484.12|䖵|說文曰蟲之緫名也
484.13|蜫|上同
484.14|惃|亂也
484.15|㱎|㱎[于/干]不可知也
484.16|錕|錕鋙鐵赤色可爲劒
484.17|瑻|同琨
484.18|𪋆|鹿屬
484.19|猑|獸名
484.20|騉|騉駼馬名牛蹄能𦫵髙山
485.1|𥁕|說文曰仁也从皿以食囚也今作昷同烏渾切十三
485.2|溫|水名出犍爲又和也善也良也柔也暖也又姓唐叔虞之後受封於河内温因以命氏又卻至食采於温亦号温季因以爲族出大原又漢複姓二氏莊子有温伯雪子姓苑又有温稽氏
485.3|輼|輼輬車也
485.4|蕰|蕰藻節中生葉又於殞切
485.5|𩥈|𩥈驪駿馬
485.6|殟|病也
485.7|鴛|鴛鴦匹鳥又音冤
485.8|𨜵|郷名出蜀志
485.9|豱|豕名
485.10|緼|禮曰一命緼韍
485.11|韞|赤色又於粉切
485.12|㼔|𤓰名
485.13|𪉸|戎狄云鹽
486.1|門|問也聞也字從兩戸亦姓周禮云公卿之子入王端之左敎以六藝謂之門子其後氏焉又漢複姓十四氏左傳魯卿東門襄仲宋樂大心爲右師居桐門後因氏焉伍子胥抉眼吳門因謂子胥門子孫乃以胥門爲氏吳有胥門巢丗本晉大夫下門牎齊臨淄大夫車門遽陳有鬬門氏戰國策有雍門周魏侯嬴爲夷門抱關者後姓夷門氏吕氏春秋有陽門介夫後以陽門爲氏古今[-/人]表有逢門子豹宋諸公子食采於木門者後遂爲氏漢書儒林傳有闕門慶忌何氏姓苑云弋門氏今漁陽人又有剌門氏莫奔切十三
486.2|捫|以手撫持
486.3|樠|木名
486.4|虋|赤粱粟也俗作𧄸
486.5|璊|玉色赤也
486.6|亹|浩亹地名出漢書地理志云浩音鴿
486.7|𤅣|上同
486.8|怋|怋怋不明又亂也
486.9|䫒|頭多殟䫒
486.10|𣯩|赤色罽名
486.11|䟂|行遟
486.12|䊟|粥凝
486.13|𪈿|比翼鳥也
487.1|孫|爾雅釋親曰凡子之子爲孫孫之子爲曾孫曾孫之子爲𤣥孫𤣥孫之子爲來孫來孫之子爲晜孫晜孫之子爲仍孫仍孫之子爲雲孫又岱謂之天孫又姓周文王子康叔封于衞至武公子惠孫曾耳爲衞上卿因氏焉後有孫武孫臏俱善兵法各撰書凡太原東莞吳郡安樂四望又漢複姓二十三氏左傳秦大夫逢孫氏魯卿有臧孫辰仲孫何忌魯桓公之子慶父之後有孟孫氏叔孫氏季孫氏同出桓公号爲三桓子孫代爲魯之上卿秦下大夫楊孫氏齊大夫長孫修丗本云食邑於唐其孫仕晉後号唐孫氏衞有王孫賈出自周頃王之後王孫賈之子自以去王室久改爲賈孫氏晉濟南太守魚孫瑋出自宋魚石奔楚其孫在國者因以魚孫爲氏漢有烏孫昆彌後漢有士孫瑞古封公之後自皆稱公孫故其姓多非一族也孔子弟子有顓孫師國語晉公子利孫夫之後以利孫爲氏何氏姓苑有經孫新孫古孫牟孫室孫長孫叔孫等氏望稱河南之者是虜姓也思渾切六
487.2|蓀|香草
487.3|飧|說文餔也
487.4|蕵|烏蕵草又蕵蕪酸可食也
487.5|猻|猴猻
487.6|搎|捫搎摸𢱢也
488.1|尊|尊卑又重也髙也貴也敬也君父之稱也說文曰酒器也本又作𢍜周禮有司尊彞從土從缶從木後人所加亦姓風俗通云尊盧氏之後祖昆切五
488.2|罇|並見上注
488.3|樽|並見上注
488.4|嶟|山皃
488.5|繜|衣也
489.1|存|在也察也恤問也徂尊切五
489.2|蹲|坐也說文踞也
489.3|拵|据也
489.4|𨚲|輕皃
489.5|袸|毛起皃出聲譜
490.1|敦|迫也亦厚也又姓敦洽衞之醜人也都昆切七
490.2|惇|厚也
490.3|弴|畫弓也天子弴弓又丁僚切[㢯/弤]
490.4|㢯|
490.5|驐|去畜勢出字林
490.6|墩|平地有堆
490.7|𤭞|器似甌瓿
491.1|暾|日出皃他昆切七
491.2|燉|火熾又燉煌郡燉大煌盛也
491.3|涒|涒灘歳在申也
491.4|𪏆|禮記孺子𪏆之喪也魯公子名亦黃色也
491.5|噋|詩云大車噋噋噋噋重遟皃
491.6|𧑒|𧑒𧍪蟲名
491.7|黗|黃黒色也
492.1|屯|難也厚也陟綸切又徒渾切四
492.2|豚|窀穸下棺
492.3|㹠|迍邅本亦作屯易曰屯如邅如
492.4|豘|布貯
492.5|窀|窀穸下棺
492.6|臀|廣雅云臀謂之脽亦謂之[𦞠/臎]也。說文作[尻/𡱂]髀也
492.7|𡱂|[同上]
492.8|𦞠|[同上]
492.9|𩪡|並同上，見說文。
492.10|軘|兵車
492.11|飩|餛飩
492.12|𥴫|榜也
492.13|坉|以草裹土築城及塡水也。
492.14|沌|水勢
492.15|邨|地名亦音村
492.16|燉|火熾又燉煌郡燉大煌盛也
492.17|忳|悶也
492.18|啍|口氣
492.19|芚|菜似[菎/莧]也
492.20|庉|風與火爲庉。又徒損切
492.21|𪎶|黃色
492.22|𤫭|㼔𤫭瓜名
493.1|村|墅也此尊切一
494.1|㑮|女字又姓出纂文牛昆切又戸昆切四
494.2|瘒|癡皃
494.3|顐|𩒱顐禿無髮也
494.4|梱|爾雅釋木曰髡梱
495.1|盆|瓦器亦作瓫爾雅曰盆謂之缶說文曰盎也又姓風俗通云盆成括仕齊孟軻知其必死其子逃難改氏成焉蒲奔切四
495.2|葐|覆葐草
495.3|𪂽|𪂽鳩鳥
495.4|湓|水名在尋陽一曰水涌也
496.1|奔|奔走也說文作奔博昆切四
496.2|賁|勇也周禮有虎賁氏掌先後王而趨以卒伍軍旅會同亦如之舎則守王閑閑梐枑也書云武王伐紂戎車三百兩虎賁三百人亦姓古有勇士賁育又肥祕墳三音
496.3|䴅|䴅如鵲三目六足白身
496.4|犇|牛驚出文字集略
497.1|論|說也議也思也盧昆切又力旬盧鈍二切四
497.2|崘|崐崘
497.3|掄|說文擇也一曰貫也
497.4|菕|菕虂草也
498.1|坤|乾坤苦昆切七
498.2|巛|古文
498.3|髡|去髮
498.4|𩒱|𩒱顐
498.5|臗|體也臀也
498.6|髖|上同
498.7|豤|齧也
499.1|昏|說文曰日冥也亦作昬呼昆切七
499.2|惛|不明
499.3|婚|婚姻嫁也禮娶以昏時婦人隂也故曰婚
499.4|棔|合棔木名朝舒夕斂
499.5|閽|守門人也
499.6|殙|病也又未立名而死
499.7|𣣏|不可知也
500.1|濆|潠也普魂切三
500.2|噴|上同
500.3|歕|吐也又吹氣也
501.1|黁|香也亦人名姚興太史令郭黁奴昆切一
502.1|痕|瘢也戸恩切四
502.2|鞎|車革前飾
502.3|拫|急引
502.4|㯊|所以平量斗斛
503.1|根|根[𣏚/柢]也亦姓根牟子古賢者著書出風俗通古痕切四
503.2|跟|足後踵也
503.3|𣥦|上同
503.4|珢|石次玉又音銀
504.1|恩|恩澤也惠也愛也隱也亦姓前燕慕容皝東庠祭酒恩茂風俗通云陳大夫成仲不恩之後烏痕切三
504.2|𤇯|說文炮炙也以微火温肉
504.3|煾|上同
505.1|吞|咽也吐根切又音天一
506.1|垠|垠㓵五根切又語斤切三
506.2|圻|上同
506.3|泿|水名
507.1|寒|寒暑也釋名曰寒捍也捍格也亦姓後漢博士魯國寒朗武王子寒侯之後也胡安切十二
507.2|𩏑|亦作韓井垣也亦國名又姓出自唐叔虞之後曲沃桓叔之子萬食邑於韓因以爲氏代爲晉卿後分晉爲國韓爲秦滅復以國爲氏出潁川後韓騫避王莽亂移居南陽故有潁川南陽二望
507.3|韓|[同上]
507.4|𦺦|𦺦蔣草也
507.5|翰|天雞羽有五色又音扞
507.6|鶾|上同
507.7|邯|邯鄲縣名又漢複姓漢有衞尉邯鄲義風俗通云因國爲姓也
507.8|邗|邗溝水名在廣陵
507.9|虷|虷蟹一名蜎蟲
507.10|汗|可汗蕃王稱又音犴
507.11|𧃙|白𧃙草也又何旦切
507.12|䮧|䮂䮧蕃大馬出異字苑
508.1|豻|胡地野狗似狐而小或作犴俄寒切又音岸四
508.2|犴|上同
508.3|雃|雃䲽鳥一名雝𪆂䲽音石
508.4|𡽜|山形也
509.1|單|單複也又大也亦虜姓[可/阿]單氏後改爲單氏都寒切又常演切十
509.2|襌|襌衣
509.3|鄲|邯鄲
509.4|丹|赤也說文曰巴越之赤石也亦州名春秋時白翟所居後魏置汾州廢帝三年以河東汾州同乃改爲丹州亦姓晉有大夫丹木出風俗通
509.5|殫|盡也
509.6|簞|簞笥小篋
509.7|匰|宗廟盛主器出字書
509.8|㠆|㠆孤山名
509.9|癉|火癉小兒病也
509.10|䐷|大腹
510.1|安|安徐也寧也止也平也亦州名春秋時鄖國漢屬江夏郡宋分江夏郡爲安陸郡武德[-/四]年討平王丗充改爲安州有鄖水亦姓風俗通云漢有安成爲太守廬山記有安息國王子安髙又漢複姓有安都氏烏寒切五
510.2|䀂|䀂𥂥大盂
510.3|鞌|鞌韀
510.4|䢿|地名在當陽
510.5|侒|說文宴也
511.1|難|艱也不易稱也又木難珠名其色黃生東夷曹植樂府詩曰珊瑚間木難又姓百濟人說文作𪇼鳥也本又作𩁢那干切又奴[肝/汗]切四
511.2|𪇠|見上注
511.3|𩁘|見上注
511.4|𩁣|並古文
512.1|餐|說文吞也七安切三
512.2|湌|上同俗作飡
512.3|䉔|䉔笒出異字苑
513.1|灘|水灘爾雅云太歳在申曰涒灘他干切十
513.2|嘽|馬喘
513.3|嘆|長息與歎同又音炭
513.4|擹|擹蒱賭博
513.5|譠|譠慢欺慢言也
513.6|痑|力極
513.7|攤|開也亦緩也
513.8|𦧴|𦧴𦧝言不正也
513.9|嬗|緩也
513.10|㨏|搫㨏婉轉
514.1|𦙽|脂肪蘇干切五
514.2|跚|蹣跚跛行皃
514.3|珊|珊瑚廣雅曰珊瑚珠也說文曰珊瑚生海中而色赤也
514.4|姍|[詐/誹]也
514.5|䈀|竹器
515.1|壇|封土祭處徒干切十五
515.2|檀|木名亦州名春秋時及戰國並爲燕地漢屬漁陽郡隋置檀州取白檀縣爲名又姓太公爲灌檀宰後氏焉禮記魯有檀弓今檀城在瑕丘瑕丘屬山陽[魯/晉]改山陽爲髙平郡檀氏望在髙平也
515.3|鷤|鸛鷤如鵲短尾射之銜矢射人說文爾雅並作鸛鷒
515.4|癉|風在手足病又都彈切
515.5|撣|觸也太𤣥經云揮繫其名
515.6|彈|糾也射也亦彈棊梁冀傳云冀好彈棊也又徒案切
515.7|驒|連錢騘一曰靑驪白文又丁年切驒[駭/騱]匈奴畜似馬而小
515.8|驙|白馬黒脊又知連切
515.9|但|語辝亦姓何氏姓苑云漢有但巴爲濟隂太守又徒旱切又徒旦切
515.10|胆|胆口脂澤出證俗文
515.11|繟|寛緩
515.12|儃|態也又市連切
515.13|聅|軍法以矢貫耳曰聅
515.14|唌|歎也
515.15|貚|貙屬
516.1|殘|餘也說文[贓/賊]也昨干切七
516.2|䏼|禽獸食餘又徂賛切
516.3|㱚|上同
516.4|戔|傷也又戔戔束帛皃易曰束帛戔戔
516.5|𥂥|䀂𥂥大盂
516.6|𣦻|穿也
516.7|帴|帗也
517.1|干|求也犯也觸也亦姓左傳宋有干犨又漢複姓何氏姓苑漢有干己衍爲京兆尹古寒切十六
517.2|乾|字樣云本音虔今借爲乾濕字又姓出何氏姓苑
517.3|漧|古文
517.4|竿|竹竿
517.5|肝|木藏
517.6|奸|以[婬/淫]犯也
517.7|鳱|鳱鵲鳥名知未來事噪則行人至鵲字或作䧼䧼古沃切
517.8|玕|琅玕美石次玉
517.9|邗|越別名又音寒江名也
517.10|汗|餘汗縣名又寒翰二音
517.11|迀|進也
517.12|㿻|盤也又大盌名
517.13|𢧀|𢧀盾
517.14|忓|說文極也
517.15|𨝌|地名
517.16|𡯋|𡯋[服/股]
518.1|蘭|香草亦州名古西羌地隋文帝置蘭州取皐蘭山爲名又姓漢有武陵太守蘭廣落干切十[一/二]
518.2|瀾|大波
518.3|闌|晚也牢也遮也希也又飲酒半罷曰闌
518.4|讕|逸言又力誕切
518.5|攔|階際木句攔亦作闌
518.6|𨷻|妄入宫門
518.7|籣|盛弩矢人所負也
518.8|䪍|上同
518.9|欄|木名
518.10|躝|踰也
518.11|幱|幱衫幱裙
518.12|㘓|㘓哰𠍽挐語不可解
